name,niche,address,state,phone_number,website,email,result_url
"Viaggi D Gruppo - Tours con Aperitivo a Roma, Gite in Pullman e Viaggi di gruppo",agenzie di viaggio,"Via Domenico Ciampoli, 7, 00125 Roma RM, Italy",RM,06 5655 7264,http://www.viaggidgruppo.com/,info@viaggidgruppo.com,https://maps.google.com/?cid=3924896638403473632
Viaggio e Vedo Agenzia Viaggi Rebibbia,agenzie di viaggio,"Via Bartolo Longo, 1, 00156 Roma RM, Italy",RM,06 410 3636,http://www.viaggioevedo.it/,info@viaggioevedo.it,https://maps.google.com/?cid=7774953014346789135
Ali & Sof Viaggi,agenzie di viaggio,"Piazza Cesare de Cupis, 1/2, 00155 Roma RM, Italy",DE,06 2275 4662,https://www.alisof.it/,NOT AVAILABLE,https://maps.google.com/?cid=205049273268423077
Agenzia Viaggi Bama Tour,agenzie di viaggio,"18 Via Privata Iori, 00049 Velletri RM, Italy",RM,06 963 0071,https://www.bamatour.it/,NOT AVAILABLE,https://maps.google.com/?cid=6179442171258566063
Borsaviaggi.it,agenzie di viaggio,"Via del Serafico, 185, 00142 Roma RM, Italy",RM,06 558 7667,https://www.borsaviaggi.it/,info@borsaviaggi.itla,https://maps.google.com/?cid=7269098327390220503
Agenzia di Viaggi Nuvole e Sogni - Colleferro,agenzie di viaggio,"Via Piero Gobetti, 27, 00034 Colleferro RM, Italy",RM,06 970 2275,http://www.nuvoleesogni.it/,NOT AVAILABLE,https://maps.google.com/?cid=15659747226065878465
3L World - Viaggi di nozze su misura e matrimoni all'estero,agenzie di viaggio,"Via Alessandro Trotter, 3, 00156 Roma RM, Italy",RM,333 489 3281,https://www.3lworld.it/,info@3lworld.itt,https://maps.google.com/?cid=1492618155546908045
I Grandi Viaggi,agenzie di viaggio,"Via della Moscova, 36, 20121 Milano MI, Italy",MI,02 290461,http://www.igrandiviaggi.it/,NOT AVAILABLE,https://maps.google.com/?cid=18423313736115836693
Travelbuy Italia Network (Sede Nazionale),agenzie di viaggio,"Via di Grotte Portella, 12, 00044 Frascati RM, Italy",RM,06 290457,http://www.travelbuy.it/,info@travelbuy.it,https://maps.google.com/?cid=6710169915131703934
Promesse Viaggi,agenzie di viaggio,"Via di Santa Lucia, 103, 00013 Fonte Nuova RM, Italy",RM,06 905 1694,http://www.promesseviaggi.com/,NOT AVAILABLE,https://maps.google.com/?cid=8677631536942250943
I Viaggi di Sildan,agenzie di viaggio,"Via Chisimaio, 6, 00199 Roma RM, Italy",RM,06 5160 0979,http://www.sildanviaggi.it/,NOT AVAILABLE,https://maps.google.com/?cid=12459244942494991124
"Progetour Viaggi - Villaggi, Itinerari su misura e viaggi di nozze",agenzie di viaggio,"Viale Somalia, 157, 00199 Roma RM, Italy",RM,06 860 0723,http://www.progetourviaggi.com/,NOT AVAILABLE,https://maps.google.com/?cid=13862319834693467543
Al di là dei Sogni Viaggi,agenzie di viaggio,"Via Val Maira, 99, 00141 Roma RM, Italy",RM,06 8864 0050,http://www.aldiladeisogniviaggi.it/,NOT AVAILABLE,https://maps.google.com/?cid=11459610576764464814
GiteG Italia - Viaggi di gruppo,agenzie di viaggio,"Via Cassia, 711, 00189 Roma RM, Italy",RM,06 8115 7574,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=1775335311668572475
Loma Viaggi,agenzie di viaggio,"Via dei Campi Flegrei, 27, 00141 Roma RM, Italy",RM,06 817 7482,https://www.lomaviaggi.com/,loma@lomaviaggi.com,https://maps.google.com/?cid=2498616644419106934
ViaggiOggi srl,agenzie di viaggio,"Via Val Trompia, 136, 00141 Roma RM, Italy",RM,06 4890 3604,https://www.viaggioggi.it/,grecia@viaggioggi.it,https://maps.google.com/?cid=5782891998915069989
AGENZIA VIAGGI ONLINE di Simonetta Cori,agenzie di viaggio,"Via Trionfale, 8200, 00135 Roma RM, Italy",RM,340 188 8400,https://www.simonettacori.com/home,info@simonettacori.com,https://maps.google.com/?cid=744307518658059106
Speed Vacanze,agenzie di viaggio,"Via Boezio, 4C, 00193 Roma RM, Italy",RM,06 5654 9985,https://www.speedvacanze.it/,NOT AVAILABLE,https://maps.google.com/?cid=2670373318226535416
Stilnovo Travel Srl,agenzie di viaggio,"SOLO SU APPUNTAMENTO) oppure online tramite videochiamata, Viale Eritrea, 31, 00199 Roma RM, Italy",RM,320 027 7818,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=2684986177395976468
Agenzia Viaggi I Viaggi di Molly,agenzie di viaggio,"Via Giovanni Falcone, 10, 02032 Passo Corese RI, Italy",RI,0765 485110,http://www.iviaggidimolly.it/,NOT AVAILABLE,https://maps.google.com/?cid=8356936952673207228
Kanaloa Viaggi Sas Di Rossi Serena,agenzie di viaggio,"SS7, 7a, 00072 Ariccia RM, Italy",RM,06 933 4183,https://www.kanaloa.it/,NOT AVAILABLE,https://maps.google.com/?cid=1192280470360880074
SCOPRIRE L'ITALIA VIAGGI,agenzie di viaggio,"Via Gosa Andrea, 65, 25085 Gavardo BS, Italy",BS,0365 374664,http://www.scoprireitalia.com/,info@scoprireitalia.com,https://maps.google.com/?cid=12988814259159371874
Le Gastronaute Agenzia Viaggi,agenzie di viaggio,"Circonvallazione Gianicolense, 322, 00152 Roma RM, Italy",RM,06 4368 2783,http://legastronaute.it/,valeria@legastronaute.it,https://maps.google.com/?cid=4143432297197680092
Avventure nel Mondo,agenzie di viaggio,"Largo Carlo Grigioni, 7, 00152 Roma RM, Italy",RM,NOT AVAILABLE,https://www.viaggiavventurenelmondo.it/,NOT AVAILABLE,https://maps.google.com/?cid=13944127695336197173
Italiatravel Tour Operator,agenzie di viaggio,"Via Rodolfo Manganaro, 104, 57037 Portoferraio LI, Italy",LI,0565 914228,https://www.prenotaelba.it/,info@prenotaelba.it,https://maps.google.com/?cid=8270773469485961808
Travel Elephant Tour Operator,agenzie di viaggio,"Via d'Ascanio, 8, 00186 Roma RM, Italy",RM,06 6051 3000,https://www.viaggidellelefante.it/,preventivi@viaggidellelefante.it,https://maps.google.com/?cid=1879785480646654012
Italiaintour Agenzia Viaggi Talsano,agenzie di viaggio,"Corso Vittorio Emanuele II, 125, 74122 Taranto TA, Italy",TA,099 731 0117,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=17490843492566865724
Japanspecialist Italy (JTB Italy SRL),agenzie di viaggio,"Viale Castro Pretorio, 124, 00185 Roma RM, Italy",RM,06 4922 7333,https://it.japanspecialist.com/,it@japanspecialist.com,https://maps.google.com/?cid=1829702886835158976
Astro Viaggi Sas di Daniele Moretti & Co.,agenzie di viaggio,"Largo Beato Placido Riccardi, 1, 00146 Roma RM, Italy",RM,06 541 1225,http://www.astrotimeviaggi.com/,NOT AVAILABLE,https://maps.google.com/?cid=5249170000488124747
Travel Single,agenzie di viaggio,"Via del Fontanile Arenato, 147, 00163 Roma RM, Italy",RM,06 9259 3048,http://www.travelsingle.it/,info@travelsingle.it,https://maps.google.com/?cid=11856875679395300022
Planet Viaggi Responsabili,agenzie di viaggio,"Via Vasco de Gama, 12/a, 37138 Verona VR, Italy",DE,045 834 2630,http://www.planetviaggi.it/,viaggiresponsabili@planetviaggi.it,https://maps.google.com/?cid=9439481560018181076
Agenzia ViaggiEventi Group,agenzie di viaggio,"Piazza Maestri del Lavoro, 3, 30030 Olmo VE, Italy",VE,041 909036,http://www.viaggieventigroup.com/,NOT AVAILABLE,https://maps.google.com/?cid=10563484467236847309
Travelbuy Aprilia (LT),agenzie di viaggio,"Via Alcide De Gasperi, 49, 04011 Aprilia LT, Italy",DE,06 5505 0398,https://aprilia.travelbuy.it/IT/,aprilia@travelbuy.it,https://maps.google.com/?cid=4770039197517376083
BUSINESS CLASS VIAGGI - The Travel Lounge,agenzie di viaggio,"Via di Val Tellina, 11, 00151 Roma RM, Italy",RM,06 5820 5903,http://www.businessclassviaggi.it/,NOT AVAILABLE,https://maps.google.com/?cid=9198184351638906724
ItaliaTours,agenzie di viaggio,"Via Sebastiano Veniero, 19, 00192 Roma RM, Italy",RM,06 9763 2451,https://italiatours.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@italiatours.com,https://maps.google.com/?cid=4621800860831176062
Agenzia Viaggi Urban Traveller Ostia lido,agenzie di viaggio,"Via Angelo Olivieri, 59, 00122 Lido di Ostia RM, Italy",RM,06 5636 8385,https://www.urbantraveller.net/,info@urbantraveller.net,https://maps.google.com/?cid=9402469519940173211
Play Viaggi,agenzie di viaggio,"Via Dario Niccodemi, 105, 00179 Roma RM, Italy",RM,06 2111 7951,http://www.playviaggi.com/,NOT AVAILABLE,https://maps.google.com/?cid=1883471757211266210
Roman Holidays Viaggi e Tour Operator,agenzie di viaggio,"Via delle Vestali, 1-3, 00181 Roma RM, Italy",RM,06 4543 8573,http://www.romanholidays.net/,info@romanholidays.net,https://maps.google.com/?cid=8642535194142005711
T & G Travel - Travel Agency,agenzie di viaggio,"Via Mario Menghini, 32, 00179 Roma RM, Italy",RM,06 8983 6859,https://www.tgtravel.it/,NOT AVAILABLE,https://maps.google.com/?cid=2359748178203972601
Sabbia e Neve Viaggi,agenzie di viaggio,"Via Michele Buonori, 21, 00133 Roma RM, Italy",RM,06 9727 0202,https://www.sabbiaeneve.it/,info@sabbiaeneve.it,https://maps.google.com/?cid=7546735339849018471
Partecipa anche tu Travel,agenzie di viaggio,"Via dei Durantini, 141, 00157 Roma RM, Italy",RM,06 8667 8664,http://www.partecipaanchetutravel.it/,NOT AVAILABLE,https://maps.google.com/?cid=12190862023905507316
Trips Viaggi E Vacanze srls,agenzie di viaggio,"Via Ennio Bonifazi, 10/A, 00167 Roma RM, Italy",RM,06 662 3297,https://www.tripsviaggievacanze.it/,NOT AVAILABLE,https://maps.google.com/?cid=6262717665318783049
SOGNANDO IL MONDO,agenzie di viaggio,"Via Prenestina, 1228, 00132 Roma RM, Italy",RM,06 2242 8510,http://www.sognandoilmondo.it/,NOT AVAILABLE,https://maps.google.com/?cid=16189108064418167433
Darling Senza Confini,agenzie di viaggio,"Via Sant'Ambrogio, 6, 00041 Albano Laziale RM, Italy",RM,06 963 1337,https://www.agenziadarling.it/,NOT AVAILABLE,https://maps.google.com/?cid=6286066959361738391
Venice Italy Travel,agenzie di viaggio,"S. Marco, 5186, 30100 Venezia VE, Italy",VE,041 342 2001,https://www.veniceitaly-travel.com/it/index.htm,NOT AVAILABLE,https://maps.google.com/?cid=1405400132620259390
Pettina' Viaggi,agenzie di viaggio,"Via Ronchi, 4, 36010 Carrè VI, Italy",VI,0445 386515,http://www.pettinaviaggi.it/,info@pettinaviaggi.it,https://maps.google.com/?cid=6964295484868513033
Jonio Viaggi | Agenzia Viaggi Taranto - Soleada snc,agenzie di viaggio,"Corso Italia, 65, 74121 Taranto TA, Italy",TA,099 332831,https://jonioviaggi.it/,NOT AVAILABLE,https://maps.google.com/?cid=1365158049428711735
Travel Experience Italia,agenzie di viaggio,"Piazza Capomazza, 9, 80078 Pozzuoli NA, Italy",NA,081 1878 9528,https://www.travelexperienceitalia.it/,info@travelexperienceitalia.it,https://maps.google.com/?cid=2320601124031050811
Freedom Travel,agenzie di viaggio,"Via Susa, 49, 10050 Chiusa di San Michele TO, Italy",TO,011 068 0161,http://www.freedomtravelitalia.com/,NOT AVAILABLE,https://maps.google.com/?cid=12292756198869783306
Plaza Viaggi,agenzie di viaggio,"Via Giosuè Carducci, 22, 00187 Roma RM, Italy",RM,366 342 0907,https://plazzatravels.com/,info@plazzatravels.com,https://maps.google.com/?cid=2847588812692584208
Viaggiatori Del Mondo,agenzie di viaggio,"Via Gioacchino Murat, 32, 20159 Milano MI, Italy",MI,02 8738 8064,http://www.viaggiatoridelmondo.it/,info@viaggiatoridelmondo.itindirizzovia,https://maps.google.com/?cid=11338900525413692226
Agenzia Viaggi 5 Giornate,agenzie di viaggio,"Piazza Cinque Giornate, 15, 20129 Milano MI, Italy",MI,02 5519 4646,http://www.5giornate.it/,agenzia@5giornate.it,https://maps.google.com/?cid=11632687483843680624
Agenzia Viaggi Spaziali Melzo,agenzie di viaggio,"Via Ambrogio Villa, 31, 20066 Melzo MI, Italy",MI,02 2222 5395,http://www.viaggispazialimelzo.it/,NOT AVAILABLE,https://maps.google.com/?cid=11602349955206331196
Aria Di Viaggi Srl di Atlante Viaggi Italia srl,agenzie di viaggio,"Via Matteo Bandello, 1, 20123 Milano MI, Italy",MI,02 481 8691,http://www.atlanteviaggi.com/milano,info.milano@atlanteviaggi.com,https://maps.google.com/?cid=10307790853426231846
...da Vi' Travels Agenzia Viaggi di Tielli Stefania,agenzie di viaggio,"Via Roma - P.zza Pedretti 1, 50059 Vinci FI, Italy",FI,0571 56034,https://www.davitravels.it/,info@davitravels.it,https://maps.google.com/?cid=195344693093102903
Agenzia Che Viaggio,agenzie di viaggio,"Via Giuseppe di Vittorio, 70, 80029 Sant'Antimo NA, Italy",NA,081 843 4124,https://www.agenziacheviaggio.it/,info@agenziacheviaggio.it,https://maps.google.com/?cid=15182976260800056169
Agenzia A-Viaggi di Net S.r.l.,agenzie di viaggio,"Viale Regina Elena, 91, 52044 Camucia AR, Italy",AR,0575 605089,http://www.aviaggi.it/,info@aviaggi.it,https://maps.google.com/?cid=7015831986137328699
Safira Agenzia Viaggi,agenzie di viaggio,"Via De Rossi 161, Via Lucarelli, 52, 70122 Bari BA, Italy",DE,080 384 2875,https://www.safiraviaggi.it/,NOT AVAILABLE,https://maps.google.com/?cid=3632187000628613076
Agenzia Viaggi Atelier del Viaggio,agenzie di viaggio,"Piazza la Giovine Italia, 15, 57126 Livorno LI, Italy",LA,0586 884154,http://www.atelierdelviaggio.it/,info@atelierdelviaggio.it,https://maps.google.com/?cid=4777097750569216175
Il Salotto dei Viaggi - Welcome Travel,agenzie di viaggio,"Viale Regina Margherita, 7, 95125 Catania CT, Italy",CT,095 587 7677,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=9219947082994584789
Agenzia Viaggi e turismo VIAGGIARE LIBERO Welcome Travel Group,agenzie di viaggio,"Str. Tavernola, 34 A/B/34 A/B, 80053 Castellammare di Stabia NA, Italy",NA,081 870 1656,http://www.viaggiarelibero.com/,NOT AVAILABLE,https://maps.google.com/?cid=2229309972828877106
i viaggi di Carlotta srl,agenzie di viaggio,"Via di S. Paolo alla Regola, 33, 00186 Roma RM, Italy",RM,06 6992 5764,http://www.ilguscioviaggi.com/,items.info@ilguscioviaggi.com,https://maps.google.com/?cid=2083391688234913186
4Viaggi,agenzie di viaggio,"Via Genzano, 133, 00179 Roma RM, Italy",RM,06 3209 2646,http://www.4viaggi.it/,viaggiamoinsieme@4viaggi.it,https://maps.google.com/?cid=7652198951119706204
JAMBO TOUR,agenzie di viaggio,"Via Giuseppe Ripamonti, 137, 20141 Milano MI, Italy",MI,02 4311 7337,http://www.jambotour.it/,jambo@jambotour.it,https://maps.google.com/?cid=8543071358920513020
Agenzia Viaggi TU VIAGGI,agenzie di viaggio,"Viale Cassala, 75, 20143 Milano MI, Italy",MI,02 8942 2109,http://www.tuviaggimilano.com/,NOT AVAILABLE,https://maps.google.com/?cid=14466006438242293951
Comunque Vada Viaggi,agenzie di viaggio,"Via Vincenzo Bellini, 70, 80135 Napoli NA, Italy",NA,081 1854 3604,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=13382681746523641059
BEST VIAGGI Italia Incoming,agenzia viaggi,"Viale del Popolo, 28\A, 45010 Rosolina RO, Italy",RO,0426 340489,http://www.best-viaggi.it/,info@best-viaggi.it,https://maps.google.com/?cid=15353172800634645944
Italia 2000 - Welcome Travel,agenzia viaggi,"Via della Stazione di Ciampino, 41, 00118 Roma RM, Italy",RM,06 7981 0031,https://www.italia2000travel.it/,NOT AVAILABLE,https://maps.google.com/?cid=7456955929108494958
Travel Experience Italia,agenzia viaggi,"Piazza Capomazza, 9, 80078 Pozzuoli NA, Italy",NA,081 1878 9528,https://www.travelexperienceitalia.it/,info@travelexperienceitalia.it,https://maps.google.com/?cid=2320601124031050811
The Italian vacation - Cral Reunited Tour Operator,agenzia viaggi,"Viale Palmiro Togliatti, 1565, 00155 Roma RM, Italy",RM,06 406 3045,https://www.lavacanzaitaliana.it/,cralriuniti.comroby@lavacanzaitaliana.it,https://maps.google.com/?cid=5302926668154483907
ItaliaTours,agenzia viaggi,"Via Sebastiano Veniero, 19, 00192 Roma RM, Italy",RM,06 9763 2451,https://italiatours.com/?utm_source=google&utm_medium=organic&utm_campaign=gmb,info@italiatours.com,https://maps.google.com/?cid=4621800860831176062
Big Italy Viaggi e Turismo,agenzia viaggi,"Via di Salone, 10, 00131 Roma RM, Italy",RM,06 8391 2259,http://www.bigitalyviaggieturismo.it/,NOT AVAILABLE,https://maps.google.com/?cid=1177232945248665182
Italy Viaggi,agenzia viaggi,"Via Mercurio, 3, 71016 San Severo FG, Italy",FG,0882 199 1330,http://www.italyviaggi.com/,NOT AVAILABLE,https://maps.google.com/?cid=11478294740075066649
Aria Di Viaggi Srl di Atlante Viaggi Italia srl,agenzia viaggi,"Via Matteo Bandello, 1, 20123 Milano MI, Italy",MI,02 481 8691,http://www.atlanteviaggi.com/milano,info.milano@atlanteviaggi.com,https://maps.google.com/?cid=10307790853426231846
SCOPRIRE L'ITALIA VIAGGI,agenzia viaggi,"Via Gosa Andrea, 65, 25085 Gavardo BS, Italy",BS,0365 374664,http://www.scoprireitalia.com/,info@scoprireitalia.com,https://maps.google.com/?cid=12988814259159371874
I Grandi Viaggi,agenzia viaggi,"Via della Moscova, 36, 20121 Milano MI, Italy",MI,02 290461,http://www.igrandiviaggi.it/,NOT AVAILABLE,https://maps.google.com/?cid=18423313736115836693
ItaliaPass,agenzia viaggi,"Stazione Roma Termini, Via Giovanni Giolitti, 60/62, 00185 Roma RM, Italy",RM,NOT AVAILABLE,https://italiapass.com/,members@italiapass.com,https://maps.google.com/?cid=14001223062138388050
Vivere e Viaggiare Roma Pittaluga-Bluvacanze,agenzia viaggi,"Via Giovanni Pittaluga, 4, 00159 Roma RM, Italy",RM,06 4325 2797,https://www.vivereviaggiare.online/,NOT AVAILABLE,https://maps.google.com/?cid=5805290470767403350
Insieme Viaggi,agenzia viaggi,"Via Marco Ulpio Traiano, 60, 20149 Milano MI, Italy",MI,02 3300 2117,https://www.agenziaviaggiltc.it/,NOT AVAILABLE,https://maps.google.com/?cid=7222857888581631518
Bella Italia Travel Agency S.R.L.,agenzia viaggi,"Via Gino Capponi, 73c, 00179 Roma RM, Italy",RM,06 7154 5290,https://www.stopinitaly.it/it/contatti/,marcantoniolorenzo.d@stopinitaly.itayse,https://maps.google.com/?cid=9375161710449896033
Bell'Italia 88,agenzia viaggi,"Via Girolamo Savonarola, 17, 00195 Roma RM, Italy",RM,06 3972 8186,http://www.bellitalia88.it/,NOT AVAILABLE,https://maps.google.com/?cid=15301037637661029969
Destination Italia - Operations office,agenzia viaggi,"Via Tiburtina, 1072, 00156 Roma RM, Italy",RM,06 4890 2040,https://www.destinationitaliagroup.com/,NOT AVAILABLE,https://maps.google.com/?cid=9801303257103272425
Travelbuy Italia Network (Sede Nazionale),agenzia viaggi,"Via di Grotte Portella, 12, 00044 Frascati RM, Italy",RM,06 290457,http://www.travelbuy.it/,info@travelbuy.it,https://maps.google.com/?cid=6710169915131703934
Japanspecialist Italy (JTB Italy SRL),agenzia viaggi,"Viale Castro Pretorio, 124, 00185 Roma RM, Italy",RM,06 4922 7333,https://it.japanspecialist.com/,it@japanspecialist.com,https://maps.google.com/?cid=1829702886835158976
Vivere Italia By Turismo e Dintorni,agenzia viaggi,"Via Giacomo Medici, 5, 65015 Montesilvano PE, Italy",PE,085 834614,http://vivereitalia.myadj.it/,NOT AVAILABLE,https://maps.google.com/?cid=13406574288539995430
Agenzia di Viaggi Flash Viaggi,agenzia viaggi,"Via Appia Nuova, 276, 00183 Roma RM, Italy",RM,06 702 0415,https://flashviaggi.com/,NOT AVAILABLE,https://maps.google.com/?cid=12959371044232166374
"Viaggi D Gruppo - Tours con Aperitivo a Roma, Gite in Pullman e Viaggi di gruppo",agenzia viaggi,"Via Domenico Ciampoli, 7, 00125 Roma RM, Italy",RM,06 5655 7264,http://www.viaggidgruppo.com/,info@viaggidgruppo.com,https://maps.google.com/?cid=3924896638403473632
GiteG Italia - Viaggi di gruppo,agenzia viaggi,"Via Cassia, 711, 00189 Roma RM, Italy",RM,06 8115 7574,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=1775335311668572475
Travel Single,agenzia viaggi,"Via del Fontanile Arenato, 147, 00163 Roma RM, Italy",RM,06 9259 3048,http://www.travelsingle.it/,info@travelsingle.it,https://maps.google.com/?cid=11856875679395300022
Italian Express Srl - Agenzia Viaggi,agenzia viaggi,"Via Cassia, 8, 00191 Roma RM, Italy",RM,06 3322 0055,http://www.italianexpress.it/,info@italianexpress.it,https://maps.google.com/?cid=3094666668712333604
Tour Italia srl,agenzia viaggi,"Via di S. Maria Maggiore, 143c, 00184 Roma RM, Italy",RM,327 776 7931,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=9241001829856079303
Italiatravel Tour Operator,agenzia viaggi,"Via Rodolfo Manganaro, 104, 57037 Portoferraio LI, Italy",LI,0565 914228,https://www.prenotaelba.it/,info@prenotaelba.it,https://maps.google.com/?cid=8270773469485961808
viaggi culturali in Italia,agenzia viaggi,"Via dell'Agricoltura, 451, 41038 San Felice Sul Panaro MO, Italy",MO,0535 84513,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=6434500989568992819
ViaggiOggi srl,agenzia viaggi,"Via Val Trompia, 136, 00141 Roma RM, Italy",RM,06 4890 3604,https://www.viaggioggi.it/,grecia@viaggioggi.it,https://maps.google.com/?cid=5782891998915069989
Planet Viaggi Responsabili,agenzia viaggi,"Via Vasco de Gama, 12/a, 37138 Verona VR, Italy",DE,045 834 2630,http://www.planetviaggi.it/,viaggiresponsabili@planetviaggi.it,https://maps.google.com/?cid=9439481560018181076
Italia Holiday,agenzia viaggi,"Zona Artigianale, 7, 39040 Varna BZ, Italy",BZ,0472 628079,https://www.italiaholiday.it/,628079info@italiaholiday.it,https://maps.google.com/?cid=18389365862225547384
Italy Travel Company,agenzia viaggi,"Via Trionfale, 5637, 00136 Roma RM, Italy",RM,NOT AVAILABLE,http://www.italytravelcompany.com/,NOT AVAILABLE,https://maps.google.com/?cid=9471843861884008672
Agenzia Viaggi Atelier del Viaggio,agenzia viaggi,"Piazza la Giovine Italia, 15, 57126 Livorno LI, Italy",LA,0586 884154,http://www.atelierdelviaggio.it/,info@atelierdelviaggio.it,https://maps.google.com/?cid=4777097750569216175
Roman Holidays Viaggi e Tour Operator,agenzia viaggi,"Via delle Vestali, 1-3, 00181 Roma RM, Italy",RM,06 4543 8573,http://www.romanholidays.net/,info@romanholidays.net,https://maps.google.com/?cid=8642535194142005711
Play Viaggi,agenzia viaggi,"Via Dario Niccodemi, 105, 00179 Roma RM, Italy",RM,06 2111 7951,http://www.playviaggi.com/,NOT AVAILABLE,https://maps.google.com/?cid=1883471757211266210
Partecipa anche tu Travel,agenzia viaggi,"Via dei Durantini, 141, 00157 Roma RM, Italy",RM,06 8667 8664,http://www.partecipaanchetutravel.it/,NOT AVAILABLE,https://maps.google.com/?cid=12190862023905507316
AllTours,agenzia viaggi,"Via Vittorio Metz, 45, 00173 Roma RM, Italy",RM,06 7290 7290,https://www.alltours.it/,NOT AVAILABLE,https://maps.google.com/?cid=16665540332122569714
Loma Viaggi,agenzia viaggi,"Via dei Campi Flegrei, 27, 00141 Roma RM, Italy",RM,06 817 7482,https://www.lomaviaggi.com/,loma@lomaviaggi.com,https://maps.google.com/?cid=2498616644419106934
Italy Travel Specialist,agenzia viaggi,"Via Luigi Galvani, 2, 50131 Firenze FI, Italy",FI,366 188 1266,http://www.italytravelspecialist.it/,info@italytravelspecialist.it,https://maps.google.com/?cid=8060552313742365474
Agenzia Viaggi 5 Giornate,agenzia viaggi,"Piazza Cinque Giornate, 15, 20129 Milano MI, Italy",MI,02 5519 4646,http://www.5giornate.it/,agenzia@5giornate.it,https://maps.google.com/?cid=11632687483843680624
DLT Viaggi,agenzia viaggi,"Via Appia Lato Napoli, 220, 04023 Formia LT, Italy",LT,0771 176 3008,https://www.dltviaggi.it/,NOT AVAILABLE,https://maps.google.com/?cid=7785053652857228670
