name,niche,address,state,phone_number,website,email,result_url
Lets Travel,agenzie di viaggio,"Rue de Berne 3, 1201 Genève, Switzerland",DE,022 731 82 82,https://www.letstravel.ch/,NOT AVAILABLE,https://maps.google.com/?cid=7140392377024899167
ad gentes | Agence de Voyage,agenzie di viaggio,"Rue de Lausanne 42, 1201 Genève, Switzerland",DE,022 344 57 80,https://www.ad-gentes.ch/,NOT AVAILABLE,https://maps.google.com/?cid=3507878965304281296
Mondo Voyages - Agence de voyage,agenzie di viaggio,"Rue de la Servette 19, 1201 Genève, Switzerland",DE,022 733 61 61,http://mondo.com/,NOT AVAILABLE,https://maps.google.com/?cid=14414618112553567118
Terres Sauvages SA,agenzie di viaggio,"Rue Prévost-Martin 51, 1205 Genève, Switzerland",NOT AVAILABLE,022 320 50 80,http://terres-sauvages.ch/,info@terres-sauvages.ch,https://maps.google.com/?cid=11587040487142187702
BANZI Voyages SA,agenzie di viaggio,"Bd James-Fazy 12, 1201 Genève, Switzerland",NOT AVAILABLE,022 731 11 31,http://banzivoyages.com/,info@banzivoyages.com,https://maps.google.com/?cid=18225894893436201489
Voyageurs du Monde,agenzie di viaggio,"Rue de la Rôtisserie 19, 1204 Genève, Switzerland",DE,022 519 12 10,https://www.voyageursdumonde.ch/,NOT AVAILABLE,https://maps.google.com/?cid=7822404789427871648
VIP VOYAGES SA,agenzie di viaggio,"Rue Jean-Petitot 4, 1204 Genève, Switzerland",NOT AVAILABLE,022 317 07 70,https://vipvoyages.ch/,info@vipvoyages.ch,https://maps.google.com/?cid=12040500946516428365
Cristal Voyages SA‎,agenzie di viaggio,"Rue Rousseau 14, 1201 Genève, Switzerland",NOT AVAILABLE,022 715 04 40,http://www.cristal-voyages.ch/,NOT AVAILABLE,https://maps.google.com/?cid=8050971517701724305
Terres d'Aventure : Agence de voyages Genève,agenzie di viaggio,"Rue de la Rôtisserie 19, 1204 Genève, Switzerland",DE,022 519 12 20,https://www.terdav.com/,NOT AVAILABLE,https://maps.google.com/?cid=7493327486087899423
TUI Agence de voyage Genève Balexert,agenzie di viaggio,"Av. Louis-Casaï 27, 1209 Vernier, Switzerland",NOT AVAILABLE,022 979 33 40,https://www.tui.ch/fr/agence-de-voyage/geneve/tui-geneve-balexert/,40alexandre.devin@tui.chmes,https://maps.google.com/?cid=6901368995775575184
Au Tigre Vanillé - Agence de Voyage Genève,agenzie di viaggio,"Rue de Rive 8, 1204 Genève, Switzerland",DE,022 817 37 37,https://www.autigrevanille.ch/fr/,NOT AVAILABLE,https://maps.google.com/?cid=4738168726955321245
Delta Voyages SA,agenzie di viaggio,"Quai du Seujet 28, 1201 Genève, Switzerland",NOT AVAILABLE,022 909 10 10,http://www.delta-voyages.ch/,info@delta-voyages.ch,https://maps.google.com/?cid=7564143596931648489
BC Business Class Sa,agenzie di viaggio,"Grand-Rue 23, 1204 Genève, Switzerland",NOT AVAILABLE,022 818 00 40,https://bc-business-class.digitalone.site/,NOT AVAILABLE,https://maps.google.com/?cid=17047903564685258843
Géo-Découverte,agenzie di viaggio,"adresse provisoire jusqu'à mai 2026, Rue Necker 3, 1201 Genf, Switzerland",NOT AVAILABLE,022 716 30 00,https://www.geo-decouverte.com/,info@geo-decouverte.coms,https://maps.google.com/?cid=3290579633456605135
Trans Continental SA,agenzie di viaggio,"Rte de Florissant 66, 1206 Genève, Switzerland",DE,022 347 27 27,https://transcontinental.ch/offre,NOT AVAILABLE,https://maps.google.com/?cid=5391330231663299787
WTA World Travel Agency SA,agenzie di viaggio,"Rue du Jeu-de-l'Arc 15, 1207 Genève, Switzerland",NOT AVAILABLE,022 741 14 82,https://yellow.local.ch/d/B95I5jQgl50Eq5wnhwk8iA,NOT AVAILABLE,https://maps.google.com/?cid=2347883701209993053
Club Med Voyages Genève,agenzie di viaggio,"Rue François-Versonnex 5, 1207 Genève, Switzerland",NOT AVAILABLE,022 817 12 34,https://agence.clubmed.fr/fr/suisse/geneve/geneve/geneve/club-med-voyages-geneve-220,cmv.geneve@clubmed.com,https://maps.google.com/?cid=17310733507836992527
Charter Voyages SA,agenzie di viaggio,"Rte des Acacias 25, 1227 Genève, Switzerland",NOT AVAILABLE,022 734 35 35,http://www.charter.ch/,info@charter.chadresse,https://maps.google.com/?cid=12877593599167659230
GVA Travel Aeroport,agenzie di viaggio,"C.P. 350, Geneva Airport, Rte de l'Aéroport 21, 1215 Le Grand-Saconnex, Switzerland",DE,022 575 31 41,http://gvatravel.ch/,NOT AVAILABLE,https://maps.google.com/?cid=17795999444814218800
"Planète Evasion, Safaris",agenzie di viaggio,"Rue du Pont-Neuf 3, 1227 Carouge, Switzerland",NOT AVAILABLE,022 342 37 77,http://www.planete-evasion.ch/,info@planete-evasion.ch,https://maps.google.com/?cid=6490798582226163704
Agence de voyages Genève - VOS VOYAGES by Culture Air Travel,agenzie di viaggio,"Av. de Champel 8C, 1206 Genève, Switzerland",DE,022 839 81 81,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=3596574012418997715
Dal Voyages,agenzie di viaggio,"Rue Lissignol 5, 1201 Genève, Switzerland",NOT AVAILABLE,022 344 72 27,http://www.dal-voyages.ch/,NOT AVAILABLE,https://maps.google.com/?cid=12300763584094910579
ADN voyage Sàrl,agenzie di viaggio,"Rue de Carouge 36, 1205 Genève, Switzerland",DE,076 304 00 07,https://adntravel.com/,NOT AVAILABLE,https://maps.google.com/?cid=8574559541875023369
Executive Travel SA,agenzie di viaggio,"Av. Louis-Casaï 80, 1216 Genève, Switzerland",NOT AVAILABLE,022 929 89 29,http://www.e-travel.ch/,business@e-travel.ch,https://maps.google.com/?cid=1182640778548560523
Nouvelle-Zélande à la carte,agenzie di viaggio,"Rue de Montchoisy 21, 1207 Genève, Switzerland",DE,022 786 14 86,https://nouvelle-zelande-a-la-carte.com/?utm_source=mapsGeneve&utm_medium=organic&utm_campaign=Google_local_business,NOT AVAILABLE,https://maps.google.com/?cid=5172749779498038627
Ultramarina,agenzie di viaggio,"Rue de Montchoisy 21, 1207 Genève, Switzerland",DE,022 786 14 86,https://ch.ultramarina.com/?utm_source=mapsGeneve&utm_medium=organic&utm_campaign=Google_local_business,NOT AVAILABLE,https://maps.google.com/?cid=14463527259029846986
Swisstours Voyages,agenzie di viaggio,"Rue François-Bonivard, 1211 Genève, Switzerland",NOT AVAILABLE,022 781 04 04,http://swisstours-voyages.ch/,NOT AVAILABLE,https://maps.google.com/?cid=13706253368339161493
"Fiesta Travel, Röschli",agenzie di viaggio,"Pl. de Cornavin 14, 1201 Genève, Switzerland",DE,022 738 58 24,http://fiestatravel.ch/,info@fiestatravel.ch,https://maps.google.com/?cid=5930064513432469818
Huwans Genève,agenzie di viaggio,"Rue Prévost-Martin 51, 1205 Genève, Switzerland",NOT AVAILABLE,022 320 50 80,https://www.huwans.com/,NOT AVAILABLE,https://maps.google.com/?cid=17747546173577945534
SwissTours,agenzie di viaggio,"Rue François-Bonivard 8, 1201 Genève, Switzerland",NOT AVAILABLE,022 781 04 04,https://stts.tripbooker.ch/EN/,NOT AVAILABLE,https://maps.google.com/?cid=18166996160246986379
BK Organisation,agenzie di viaggio,"Chem. des Tulipiers 13, 1208 Genève, Switzerland",NOT AVAILABLE,022 737 21 70,http://www.bkorganisation.com/,info@bkorganisation.com,https://maps.google.com/?cid=14479292224646048935
MAGANUCO Voyages,agenzie di viaggio,"Rue des Arpenteurs 16, 1217 Meyrin, Switzerland",NOT AVAILABLE,022 780 81 80,http://www.maganuco-voyages.ch/,NOT AVAILABLE,https://maps.google.com/?cid=6351716634127246859
Kosovafly Sàrl,agenzie di viaggio,"Rue de Lyon 32, 1203 Genève, Switzerland",DE,022 340 50 59,http://www.kosovafly.ch/,NOT AVAILABLE,https://maps.google.com/?cid=4692701488842834779
Agencia de viajes,agenzie di viaggio,"Rue de Richemont 10, 1202 Genève, Switzerland",DE,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=7030390164408001778
"Fenice Viaggi - Agenzia Viaggi Stabio, Svizzera",agenzie di viaggio,"primo piano, Via Giulia 43, 6855 Stabio, Switzerland",NOT AVAILABLE,091 647 47 30,http://www.feniceviaggi.com/,info@feniceviaggi.com,https://maps.google.com/?cid=6995899652836090440
Safaris à la carte,agenzie di viaggio,"Rue de Montchoisy 21, 1207 Genève, Switzerland",DE,022 786 14 01,https://ch.safaris-a-la-carte.com/?utm_source=mapsGeneve&utm_medium=organic&utm_campaign=Google_local_business,NOT AVAILABLE,https://maps.google.com/?cid=18104714620155443115
Miki Travel Agency SA,agenzie di viaggio,"Rue de Chantepoulet 1, 1201 Genève, Switzerland",DE,022 731 51 44,http://www.miki-travel.ch/,NOT AVAILABLE,https://maps.google.com/?cid=9006686080047920460
Kuoni,agenzie di viaggio,"DER Touristik Suisse AG, Cr de Rive 8, 1204 Genève, Switzerland",AG,058 702 60 60,https://www.kuoni.ch/fr/consultation/agences-de-voyages/kuoni-voyages-geneve-cours-de-rive,NOT AVAILABLE,https://maps.google.com/?cid=6256283575811545110
Japan Tours,agenzie di viaggio,"Rue de Lausanne 42, 1201 Genève, Switzerland",DE,022 908 61 85,https://www.ad-gentes.ch/destinations/asie/japon,NOT AVAILABLE,https://maps.google.com/?cid=10812352178467734606
Gateway Tours,agenzie di viaggio,"Via dei Gorini 2, 6900 Lugano, Switzerland",NOT AVAILABLE,091 911 34 70,http://www.gatewaytours.ch/,info@gatewaytours.ch,https://maps.google.com/?cid=17106614522419302789
ad gentes,agenzie di viaggio,"1er étage Meyrin Centre, Av. de Feuillasse 24, 1217 Meyrin, Switzerland",DE,022 782 44 44,https://www.ad-gentes.ch/,NOT AVAILABLE,https://maps.google.com/?cid=14566596343126762355
Cocoa Travel Lugano,agenzie di viaggio,"Via Ginevra 5, 6900 Lugano, Switzerland",NOT AVAILABLE,091 970 28 08,http://www.cocoa.travel/,NOT AVAILABLE,https://maps.google.com/?cid=16640191885286448768
Vola e va Sagl,agenzie di viaggio,"Via Marcacci 11, 6600 Locarno, Switzerland",NOT AVAILABLE,091 752 22 05,http://www.volaeva.ch/,info@volaeva.ch,https://maps.google.com/?cid=13299134362995541111
Geneva Tourist Information Centre,agenzie di viaggio,"Cornavin Train Station, Pl. de Cornavin 7/1st floor, 1201 Genève, Switzerland",DE,022 909 70 00,https://genevatourism.co/visit,NOT AVAILABLE,https://maps.google.com/?cid=4403603773029272388
GVA Travel Ville,agenzie di viaggio,"Rue de Lausanne 64, 1202 Genève, Switzerland",DE,022 575 31 41,http://gvatravel.ch/,NOT AVAILABLE,https://maps.google.com/?cid=2491378649045164459
ES Voyages + Vacances SA,agenzie di viaggio,"Grand-Rue 17, 1204 Genève, Switzerland",NOT AVAILABLE,022 909 28 00,https://www.voyagesetvacances.ch/,info@voyagesetvacances.ch,https://maps.google.com/?cid=10822983660649877270
Luna Viaggi,agenzie di viaggio,"Corso S. Gottardo 107C, 6830 Chiasso, Switzerland",NOT AVAILABLE,091 261 49 94,https://lunaviaggi.com/,gruppi@lunaviaggi.com,https://maps.google.com/?cid=4569745992889649347
Pink Travel AG,agenzie di viaggio,"Rümelinspl. 19, 4001 Basel, Switzerland",NOT AVAILABLE,061 365 90 00,http://www.pinktravel.ch/,travel@pinktravel.ch,https://maps.google.com/?cid=4940684696324801561
Travel Shop Ticket & Travel Service Wagner AG,agenzie di viaggio,"Schneidergasse 27, 4051 Basel, Switzerland",NOT AVAILABLE,061 261 70 12,http://www.travelshop.ch/,travelshop@travelshop.ch,https://maps.google.com/?cid=8431421018668070818
Globetrotter Travel Service Basel,agenzie di viaggio,"Rechte Seite, Falknerstrasse 4, 4001 Basel, Switzerland",NOT AVAILABLE,061 269 86 86,https://www.globetrotter.ch/basel,basel@globetrotter.ch,https://maps.google.com/?cid=9830361780149009508
Magic Travel Services GmbH,agenzie di viaggio,"c/o Constanta AG, Flühbergweg 2, 4107 Ettingen, Switzerland",AG,061 588 01 58,http://www.magicswitzerland.com/,NOT AVAILABLE,https://maps.google.com/?cid=4602442983881144536
Madagascar Madagaskarhaus PRIORI Reisen,agenzie di viaggio,"Holeestrasse 6, 4054 Basel, Switzerland",NOT AVAILABLE,061 332 19 27,https://madagaskarhaus.ch/,NOT AVAILABLE,https://maps.google.com/?cid=6091791435234450395
Cleopatra Travel,agenzie di viaggio,"Freie Str. 17, 4051 Basel, Switzerland",NOT AVAILABLE,061 302 00 80,https://www.cleopatra.ch/,info@cleopatra.ch,https://maps.google.com/?cid=4693170247033014759
Laros,agenzie di viaggio,"Freie Str. 9/2. OG, 4001 Basel, Switzerland",OG,061 756 80 80,https://laros.ch/,NOT AVAILABLE,https://maps.google.com/?cid=5016478919203625803
Tüm Reisen GmbH,agenzie di viaggio,"Tellpl. 11, 4053 Basel, Switzerland",NOT AVAILABLE,061 363 33 55,http://tumreisen.ch/,NOT AVAILABLE,https://maps.google.com/?cid=18010421330150124362
Glur Reisen AG,agenzie di viaggio,"Spalenring 111, 4009 Basel, Switzerland",NOT AVAILABLE,061 205 94 94,http://www.glur.ch/,basele-mailglur.ch.reisen@.glur.ch.reisenglur.chfollow,https://maps.google.com/?cid=11524040517512424789
Divertimento GmbH Opera Travel & concert tours,agenzie di viaggio,"Malzgasse 7A, 4052 Basel, Switzerland",NOT AVAILABLE,061 281 11 88,http://divertimento.ch/,info@divertimento.chtel,https://maps.google.com/?cid=2638117028875570580
holidays.ch AG,agenzie di viaggio,"Centralbahnstrasse 9, 4051 Basel, Switzerland",NOT AVAILABLE,0840 800 877,http://www.holidays.ch/,NOT AVAILABLE,https://maps.google.com/?cid=15341257703388338877
Tourist Information Barfüsserplatz - Basel Tourismus,agenzie di viaggio,"Steinenberg 14, 4051 Basel, Switzerland",NOT AVAILABLE,061 268 68 68,https://www.basel.com/,NOT AVAILABLE,https://maps.google.com/?cid=13608084991720216496
Koch-Reisen,agenzie di viaggio,"Lyon-Strasse 43, 4053 Basel, Switzerland",NOT AVAILABLE,061 333 20 30,http://www.koch-reisen.net/,30info@koch-reisen.net,https://maps.google.com/?cid=4920865921173162462
Stiefvater Reisen (Schweiz),agenzie di viaggio,"St. Jakobs-Strasse 200, 4052 Basel, Switzerland",NOT AVAILABLE,061 303 73 73,http://www.stiefvater-reisen.ch/kontakt/,binzeninfo@stiefvater-reisen.comtel,https://maps.google.com/?cid=181814621846739992
"Flexsis Basel, Life Sciences (Global Personal Partner AG)",agenzie di viaggio,"Hochbergerstrasse 70, 4057 Basel, Switzerland",NOT AVAILABLE,061 205 62 62,https://www.flexsis.ch/de/agenturen/,mailaarau@flexsis.ch,https://maps.google.com/?cid=12322629725068564337
Khronos Personalberatung,agenzie di viaggio,"Steinentorstrasse 35, 4051 Basel, Switzerland",NOT AVAILABLE,061 205 70 10,https://www.khronos.ch/,NOT AVAILABLE,https://maps.google.com/?cid=3177086220443996925
EDP Personalberatung GmbH,agenzie di viaggio,"Freie Str. 17, 4001 Basel, Switzerland",NOT AVAILABLE,061 269 90 60,http://www.edp-basel.ch/,60info@edp-basel.ch,https://maps.google.com/?cid=14007867049098888541
Aris Personalberatung GmbH,agenzie di viaggio,"Freie Str. 2, 4001 Basel, Switzerland",NOT AVAILABLE,061 278 80 80,http://www.aris-personal.ch/,contact@aris-personal.ch,https://maps.google.com/?cid=18441490648098199260
Basel Tourismus - Management Office / Back Office,agenzie di viaggio,"Aeschenvorstadt 36, 4051 Basel, Switzerland",NOT AVAILABLE,061 268 68 68,http://www.basel.com/,NOT AVAILABLE,https://maps.google.com/?cid=5719605943045702565
Leif Reisen AG,agenzie di viaggio,"Hirzbodenpark 22, 4052 Basel, Switzerland",NOT AVAILABLE,061 271 00 21,http://www.leifreisen.ch/,NOT AVAILABLE,https://maps.google.com/?cid=18366318619739104207
TUI Travel Center Basel Aeschengraben,agenzie di viaggio,"Aeschengraben 10, 4051 Basel, Switzerland",NOT AVAILABLE,061 278 93 00,https://www.tui.ch/de/reisebuero/basel/tui-basel-aeschengraben,2789300basel.aeschengraben@tui.chzurzeit,https://maps.google.com/?cid=14446870337754293319
TUI Reisebüro Basel Gerbergasse,agenzie di viaggio,"Gerbergasse 20, 4001 Basel, Switzerland",NOT AVAILABLE,061 264 92 64,https://www.tui.ch/de/reisebuero/basel/tui-basel-gerbergasse,2649264basel.gerbergasse@tui.chzurzeit,https://maps.google.com/?cid=9604363224225763158
Cesar's Ag,agenzie di viaggio,"Centralbahnpl. 12, 4051 Basel, Switzerland",NOT AVAILABLE,061 831 14 58,http://www.cesars.ch/,NOT AVAILABLE,https://maps.google.com/?cid=4596439465854877172
knecht reisen ag,agenzie di viaggio,"Aeschengraben 6, 4051 Basel, Switzerland",NOT AVAILABLE,061 272 67 40,https://www.knecht-reisen.ch/,e-mailknecht-reisen.ch.info@.knecht-reisen.ch.infoknecht-reisen.chfollow,https://maps.google.com/?cid=17817286516546845113
Blue Dolphin Reisen AG,agenzie di viaggio,"Claragraben 163, 4057 Basel, Switzerland",NOT AVAILABLE,061 693 43 00,https://www.facebook.com/Blue-Dolphin-Reisen-940491272684167/,NOT AVAILABLE,https://maps.google.com/?cid=15400233687860241515
ltur Reisebüro Basel,agenzie di viaggio,"Steinenvorstadt 65, 4051 Basel, Switzerland",NOT AVAILABLE,061 283 25 35,https://www.ltur.com/de/information/shopfinder/l/basel/steinenvorstadt-65/1151375,NOT AVAILABLE,https://maps.google.com/?cid=11690873999040208223
"Miro Reisen, Perimex AG",agenzie di viaggio,"Solothurnerstrasse 72, 4053 Basel, Switzerland",NOT AVAILABLE,061 361 13 10,http://miro-reisen.ch/,info@miro-reisen.ch,https://maps.google.com/?cid=18253174342364078919
Hotelplan Reisebüro Basel City,agenzie di viaggio,"Gerbergasse 24, 4001 Basel, Switzerland",NOT AVAILABLE,061 260 30 00,https://www.hotelplan.ch/reisebuero-filiale/hotelplan-basel-city/CH9171,00basel-city@hotelplan.chbarrierefreier,https://maps.google.com/?cid=2572916232945649069
Travel Point,agenzie di viaggio,"Greifengasse 36, 4058 Basel, Switzerland",NOT AVAILABLE,061 693 30 80,https://www.travelpoint.ch/,roger.berberat@travelpoint.ch,https://maps.google.com/?cid=13734219745204123260
Reisebüro Prishtina GmbH,agenzie di viaggio,"Haltingerstrasse 12, 4057 Basel, Switzerland",NOT AVAILABLE,061 693 47 10,https://www.rb-prishtina.ch/,info@rb-prishtina.ch,https://maps.google.com/?cid=1709734983015576421
Net Reisen & Handels GmbH,agenzie di viaggio,"Klybeckstrasse 83, 4057 Basel, Switzerland",NOT AVAILABLE,061 683 31 20,NOT AVAILABLE,NOT AVAILABLE,https://maps.google.com/?cid=14288692619758589295
